"ProductName","SKU","Category","ItemType","TrackSerials","SerialPrefix","SerialNextNumber","SerialSuffix","Description","DefaultUnitPrice","Markup","IsFixedMarkup","IsTaxInclusivePrice","Cost USD","In-person Price","NZD","Vendor Price ","Wholesale","Cost","SpecialTaxRate","LastVendor","VendorProductCode","VendorPrice","BarCode","Uom","SalesUom","SalesUomRatio1","SalesUomRatio2","PurchasingUom","PurchasingUomRatio1","PurchasingUomRatio2","ProductLength","ProductWidth","ProductHeight","ProductWeight","Remarks","CombineQuantityBuildable","AutoManufacture","Moonglow US Fulfillment Location","Offline","IsActive"
"Your chosen moon phase - MD-MINI-5D","MD-MINI-5D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.39647","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-MINI-4D","MD-MINI-4D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.38142","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-MINI-3D","MD-MINI-3D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.35258","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-MINI-2D","MD-MINI-2D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.42240","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-MINI-1D","MD-MINI-1D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.43376","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-MINI-CD","MD-MINI-CD","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.35796","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-MINI-LE","MD-MINI-LE","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.31000","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-MINI-SE","MD-MINI-SE","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.31000","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-NL","MD-REG-NL","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.48661","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-PL","MD-REG-PL","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.44671","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-CA","MD-REG-CA","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-1A","MD-REG-1A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-2A","MD-REG-2A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-3A","MD-REG-3A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-4A","MD-REG-4A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-5A","MD-REG-5A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-6A","MD-REG-6A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-7A","MD-REG-7A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.42388","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-7D","MD-REG-7D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.44837","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-6D","MD-REG-6D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.44422","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-5D","MD-REG-5D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-4D","MD-REG-4D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-3D","MD-REG-3D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-2D","MD-REG-2D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-1D","MD-REG-1D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.43430","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-CD","MD-REG-CD","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-LE","MD-REG-LE","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-SE","MD-REG-SE","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-NL","FS10-NL","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.19960","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-PL","FS10-PL","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.17349","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-CA","FS10-CA","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.14467","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-1A","FS10-1A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.11740","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-2A","FS10-2A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.12158","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-3A","FS10-3A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.12038","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-4A","FS10-4A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.12425","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-5A","FS10-5A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.11748","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-6A","FS10-6A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.11723","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-7A","FS10-7A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.17145","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-7D","FS10-7D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.20631","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-6D","FS10-6D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.14671","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-5D","FS10-5D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.11158","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-4D","FS10-4D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.13315","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-3D","FS10-3D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.11390","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-2D","FS10-2D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.11829","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-1D","FS10-1D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.11451","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-CD","FS10-CD","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.14636","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-LE","FS10-LE","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - FS10-SE","FS10-SE","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-MINI-?","MD-MINI-?","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.31000","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Your chosen moon phase - MD-REG-?","MD-REG-?","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","Offline","True"
"Mini Quad Yellow Gold pendant","MP10-011-GP","Pendants","Stocked product","False","","","","","335.00000","950.5881725724357024357965183","False","True","25.41535","310.00000","335.00000","","","31.88690","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","Offline","True"
"Mini Quad Rose Gold pendant","MP10-011-RGP","Pendants","Stocked product","False","","","","","355.00000","226.79738562091503267973856209","False","True","71.64898","340.00000","365.00000","","","108.63000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","Offline","True"
"Lunar Guardian Necklace - 21-24” Stainless Rolo","PE-020-PW + MD-REG + CH-004-ST-21-24-ROLO","Default Category","Stocked product","False","","","","","0.00000","-100","False","True","16.32000","","","","","24.74000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","True","","","True"
"MINI 10mm- Custom ""?""","MINI 10mm- Custom ""?""","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.31000","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG 13mm- Custom ""?""","","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.63000","","","","","7.02000","","Moonglow US","","4.63000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-AQUARIUS","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-ARIES","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-CANCER","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-CAPRICORN","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-GEMINI","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-LEO","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-LIBRA","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-PISCES","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-SAGITTARIUS","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-SCORPIO","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-TAURUS","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-CONST-VIRGO","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-1","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-2","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-3","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-4","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-5","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-6","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-7","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-8","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-9","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-10","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-11","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"REG-FLOWER-12","","Moondrops","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-1A-TK","FS10-1A- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-1D-TK","FS10-1D- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-2A-TK","FS10-2A- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-4A-TK","FS10-4A- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-4D-TK","FS10-4D- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-5A-TK","FS10-5A- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-5D-TK","FS10-5D- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-CA-TK","FS10-CA- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-LE-TK","FS10-LE- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-CD-TK","FS10-CD- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-NL-TK","FS10-NL- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-PL-TK","FS10-PL- thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-AQUARIUS-TK","FS10-CONST-AQUARIUS-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-ARIES-TK","FS10-CONST-ARIES-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-CANCER-TK","FS10-CONST-CANCER-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-CAPRICORN-TK","FS10-CONST-CAPRICORN-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-GEMINI-TK","FS10-CONST-GEMINI-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-LEO-TK","FS10-CONST-LEO-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-LIBRA-TK","FS10-CONST-LIBRA-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-PISCES-TK","FS10-CONST-PISCES-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-SAGITTARIUS-TK","FS10-CONST-SAGITTARIUS-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-SCORPIO-TK","FS10-CONST-SCORPIO-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-TAURUS-TK","FS10-CONST-TAURUS-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-CONST-VIRGO-TK","FS10-CONST-VIRGO-thick","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-1A-TK","FS10-PK-1A-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-1D-TK","FS10-PK-1D-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-2A-TK","FS10-PK-2A-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-2D-TK","FS10-PK-2D-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-3A-TK","FS10-PK-3A-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-3D-TK","FS10-PK-3D-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-4A-TK","FS10-PK-4A-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
