"ProductName","Location","Sublocation","Serial","Quantity"
"UPGRADE to 3 mini drop rose gold","Cairns","","","-1.00000"
"Usambara Pendant in Silver - Pendant Only","Moonglow HQ","","","1.00000"
"Usambara three silver pendant","Coolum","","","4.00000"
"Usambara three silver pendant","Eumundi","","","10.00000"
"Usambara three silver pendant","Fremantle","","","3.00000"
"Usambara three silver pendant","Moonglow HQ","","","9.00000"
"Usambara three silver pendant","New Zealand","","","5.00000"
"Usambara three silver pendant","Queen Vic","","","4.00000"
"Usambara three silver pendant","Travel","","","3.00000"
"Velvet bags, branded","Coolum","","","39.00000"
"Velvet bags, branded","Eumundi","","","42.00000"
"Velvet bags, branded","Eumundi","VELVET BAG","","16.00000"
"Velvet bags, branded","Fremantle","","","35.00000"
"Velvet bags, branded","Moonglow HQ","","","2056.00000"
"Velvet bags, branded","Queen Vic","","","8.00000"
"Velvet bags, branded","Travel","","","20.00000"
"Walk on the moon (not sure if proper nam it is the brown leather bracelet) (swapped to mini simp silver charm","Travel","","","-1.00000"
"Walk on the moon leather bracelet- black","Moonglow HQ","","","1.00000"
"Walk on the moon leather bracelet- brown","Coolum","","","2.00000"
"White bead bracelet with small pendant","Travel","","","-2.00000"
"White beaded bracelet with silver mini simplicity charm","Travel","","","-1.00000"
"White paper carry bags","Coolum","","","25.00000"
"White paper carry bags","Eumundi","","","34.00000"
"White paper carry bags","Fremantle","","","5.00000"
"White paper carry bags","Moonglow HQ","","","130.00000"
"White paper carry bags","Queen Vic","","","10.00000"
"White paper carry bags","Travel 2-Melbourne Show","","","18.00000"
"WS - Zenith Bracelet in Stainless Steel - NL","Moonglow HQ","","","353.00000"
"Yellow gold adjustable 16-20 Inch chain","Coolum","","","5.00000"
"Yellow gold adjustable 16-20 Inch chain","Eumundi","","","12.00000"
"Yellow gold adjustable 16-20 Inch chain","Fremantle","","","19.00000"
"Yellow gold adjustable 16-20 Inch chain","Moonglow HQ","","","104.00000"
"Yellow gold adjustable 16-20 Inch chain","New Zealand","","","107.00000"
"Yellow gold adjustable 16-20 Inch chain","Queen Vic","","","4.00000"
"Yellow gold adjustable 16-20 Inch chain","Travel","","","80.00000"
"Yellow gold adjustable 16-20 Inch chain","Travel 2-Melbourne Show","","","3.00000"
"Yellow Gold Birthstone charm - April- Diamond","Moonglow HQ","","","19.00000"
"Yellow Gold Birthstone charm - August- Peridot","Moonglow HQ","","","11.00000"
"Yellow Gold Birthstone charm - December- Blue Zircon","Moonglow HQ","","","12.00000"
"Yellow Gold Birthstone charm - February- Amethyst","Moonglow HQ","","","15.00000"
"Yellow Gold Birthstone charm - January- Garnet","Moonglow HQ","","","2.00000"
"Yellow Gold Birthstone charm - July- Ruby","Moonglow HQ","","","15.00000"
"Yellow Gold Birthstone charm - June- LIght Amethyst","Moonglow HQ","","","4.00000"
"Yellow Gold Birthstone charm - March- Aqua Marine","Moonglow HQ","","","5.00000"
"Yellow Gold Birthstone charm - May- Emerald","Moonglow HQ","","","9.00000"
"Yellow Gold Birthstone charm - November- Topaz","Moonglow HQ","","","11.00000"
"Yellow Gold Birthstone charm - October- Rose Zircon","Moonglow HQ","","","15.00000"
"Yellow Gold Birthstone charm - September- Sapphire","Moonglow HQ","","","23.00000"
"Yellow gold mini double-sided round charm","Eumundi","","","5.00000"
"Yellow gold mini double-sided round charm","Fremantle","","","-8.00000"
"Yellow gold mini double-sided round charm","Moonglow HQ","","","39.00000"
"Yellow gold mini double-sided round charm","New Zealand","","","11.00000"
"Yellow gold mini double-sided round charm","Travel","","","2.00000"
"YouPay Order #ab41a","Moonglow HQ","","","-5.00000"
"Your chosen classic moon phase - Let002-1A-SH","Eumundi","","","10.00000"
"Your chosen classic moon phase - Let002-1A-SH","Fremantle","","","6.00000"
"Your chosen classic moon phase - Let002-1A-SH","Moonglow HQ","","","120.00000"
"Your chosen classic moon phase - Let002-1A-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-1D-SH","Eumundi","","","9.00000"
"Your chosen classic moon phase - Let002-1D-SH","Fremantle","","","4.00000"
"Your chosen classic moon phase - Let002-1D-SH","Moonglow HQ","","","151.00000"
"Your chosen classic moon phase - Let002-1D-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-2A-SH","Eumundi","","","8.00000"
"Your chosen classic moon phase - Let002-2A-SH","Fremantle","","","5.00000"
"Your chosen classic moon phase - Let002-2A-SH","Moonglow HQ","","","104.00000"
"Your chosen classic moon phase - Let002-2A-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-2D-SH","Eumundi","","","10.00000"
"Your chosen classic moon phase - Let002-2D-SH","Fremantle","","","6.00000"
"Your chosen classic moon phase - Let002-2D-SH","Moonglow HQ","","","16.00000"
"Your chosen classic moon phase - Let002-2D-SH","Queen Vic","","","6.00000"
"Your chosen classic moon phase - Let002-3A-SH","Eumundi","","","10.00000"
"Your chosen classic moon phase - Let002-3A-SH","Fremantle","","","5.00000"
"Your chosen classic moon phase - Let002-3A-SH","Moonglow HQ","","","75.00000"
"Your chosen classic moon phase - Let002-3A-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-3D-SH","Eumundi","","","10.00000"
"Your chosen classic moon phase - Let002-3D-SH","Fremantle","","","6.00000"
"Your chosen classic moon phase - Let002-3D-SH","Moonglow HQ","","","104.00000"
"Your chosen classic moon phase - Let002-3D-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-4A-SH","Eumundi","","","9.00000"
"Your chosen classic moon phase - Let002-4A-SH","Fremantle","","","7.00000"
"Your chosen classic moon phase - Let002-4A-SH","Moonglow HQ","","","81.00000"
"Your chosen classic moon phase - Let002-4A-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-4D-SH","Eumundi","","","10.00000"
"Your chosen classic moon phase - Let002-4D-SH","Fremantle","","","6.00000"
"Your chosen classic moon phase - Let002-4D-SH","Moonglow HQ","","","75.00000"
"Your chosen classic moon phase - Let002-4D-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-5A-SH","Eumundi","","","9.00000"
"Your chosen classic moon phase - Let002-5A-SH","Fremantle","","","5.00000"
"Your chosen classic moon phase - Let002-5A-SH","Moonglow HQ","","","79.00000"
"Your chosen classic moon phase - Let002-5A-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-5D-SH","Eumundi","","","9.00000"
"Your chosen classic moon phase - Let002-5D-SH","Fremantle","","","3.00000"
"Your chosen classic moon phase - Let002-5D-SH","Moonglow HQ","","","97.00000"
"Your chosen classic moon phase - Let002-5D-SH","Queen Vic","","","6.00000"
"Your chosen classic moon phase - Let002-6A-SH","Eumundi","","","9.00000"
"Your chosen classic moon phase - Let002-6A-SH","Fremantle","","","4.00000"
"Your chosen classic moon phase - Let002-6A-SH","Moonglow HQ","","","207.00000"
"Your chosen classic moon phase - Let002-6A-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-6D-SH","Eumundi","","","8.00000"
"Your chosen classic moon phase - Let002-6D-SH","Fremantle","","","4.00000"
"Your chosen classic moon phase - Let002-6D-SH","Moonglow HQ","","","78.00000"
"Your chosen classic moon phase - Let002-6D-SH","Queen Vic","","","4.00000"
"Your chosen classic moon phase - Let002-7A-SH","Eumundi","","","7.00000"
"Your chosen classic moon phase - Let002-7A-SH","Fremantle","","","3.00000"
"Your chosen classic moon phase - Let002-7A-SH","Moonglow HQ","","","92.00000"
"Your chosen classic moon phase - Let002-7A-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-7D-SH","Eumundi","","","8.00000"
"Your chosen classic moon phase - Let002-7D-SH","Fremantle","","","4.00000"
"Your chosen classic moon phase - Let002-7D-SH","Moonglow HQ","","","63.00000"
"Your chosen classic moon phase - Let002-7D-SH","Queen Vic","","","4.00000"
"Your chosen classic moon phase - Let002-CA-SH","Eumundi","","","10.00000"
"Your chosen classic moon phase - Let002-CA-SH","Fremantle","","","5.00000"
"Your chosen classic moon phase - Let002-CA-SH","Moonglow HQ","","","167.00000"
"Your chosen classic moon phase - Let002-CA-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-CD-SH","Eumundi","","","10.00000"
"Your chosen classic moon phase - Let002-CD-SH","Fremantle","","","4.00000"
"Your chosen classic moon phase - Let002-CD-SH","Moonglow HQ","","","191.00000"
"Your chosen classic moon phase - Let002-CD-SH","Queen Vic","","","4.00000"
"Your chosen classic moon phase - Let002-LE-SH","Moonglow HQ","","","29.00000"
"Your chosen classic moon phase - Let002-NL-SH","Eumundi","","","12.00000"
"Your chosen classic moon phase - Let002-NL-SH","Fremantle","","","1.00000"
"Your chosen classic moon phase - Let002-NL-SH","Moonglow HQ","","","66.00000"
"Your chosen classic moon phase - Let002-NL-SH","Queen Vic","","","3.00000"
"Your chosen classic moon phase - Let002-PL-SH","Eumundi","","","7.00000"
"Your chosen classic moon phase - Let002-PL-SH","Fremantle","","","7.00000"
"Your chosen classic moon phase - Let002-PL-SH","Moonglow HQ","","","213.00000"
"Your chosen classic moon phase - Let002-PL-SH","Queen Vic","","","5.00000"
"Your chosen classic moon phase - Let002-SE-SH","Moonglow HQ","","","28.00000"
"Your chosen drop - FS10-CONST-AQUARIUS","Moonglow HQ","","","14.00000"
"Your chosen drop - FS10-CONST-AQUARIUS-TK","Moonglow HQ","","","10.00000"
"Your chosen drop - FS10-CONST-ARIES","Moonglow HQ","","","31.00000"
"Your chosen drop - FS10-CONST-ARIES-TK","Moonglow HQ","","","10.00000"
"Your chosen drop - FS10-CONST-CANCER","Moonglow HQ","","","26.00000"
"Your chosen drop - FS10-CONST-CANCER-TK","Moonglow HQ","","","10.00000"
"Your chosen drop - FS10-CONST-CAPRICORN","Moonglow HQ","","","50.00000"
"Your chosen drop - FS10-CONST-CAPRICORN-TK","Moonglow HQ","","","10.00000"
"Your chosen drop - FS10-CONST-GEMINI","Moonglow HQ","","","24.00000"
"Your chosen drop - FS10-CONST-GEMINI-TK","Moonglow HQ","","","10.00000"
"Your chosen drop - FS10-CONST-LEO","Moonglow HQ","","","26.00000"
"Your chosen drop - FS10-CONST-LEO-TK","Moonglow HQ","","","7.00000"
"Your chosen drop - FS10-CONST-LIBRA","Moonglow HQ","","","15.00000"
"Your chosen drop - FS10-CONST-LIBRA-TK","Moonglow HQ","","","10.00000"
"Your chosen drop - FS10-CONST-PISCES","Moonglow HQ","","","28.00000"
"Your chosen drop - FS10-CONST-PISCES-TK","Moonglow HQ","","","10.00000"
"Your chosen drop - FS10-CONST-SAGITTARIUS","Moonglow HQ","","","25.00000"
"Your chosen drop - FS10-CONST-SAGITTARIUS","New Zealand","","","-1.00000"
"Your chosen drop - FS10-CONST-SAGITTARIUS-TK","Moonglow HQ","","","9.00000"
"Your chosen drop - FS10-CONST-SCORPIO","Moonglow HQ","","","21.00000"
"Your chosen drop - FS10-CONST-SCORPIO-TK","Moonglow HQ","","","5.00000"
"Your chosen drop - FS10-CONST-TAURUS","Moonglow HQ","","","41.00000"
"Your chosen drop - FS10-CONST-TAURUS-TK","Moonglow HQ","","","10.00000"
"Your chosen drop - FS10-CONST-VIRGO","Moonglow HQ","","","24.00000"
"Your chosen drop - FS10-CONST-VIRGO-TK","Moonglow HQ","","","16.00000"
"Your chosen drop - FS10-PLANET-EARTH","Moonglow HQ","","","7.00000"
"Your chosen drop - FS10-PLANET-JUPITER","Moonglow HQ","","","9.00000"
"Your chosen drop - FS10-PLANET-MARS","Moonglow HQ","","","9.00000"
"Your chosen drop - FS10-PLANET-MERCURY","Moonglow HQ","","","5.00000"
"Your chosen drop - FS10-PLANET-NEPTUNE","Moonglow HQ","","","7.00000"
"Your chosen drop - FS10-PLANET-PLUTO","Moonglow HQ","","","7.00000"
"Your chosen drop - FS10-PLANET-SATURN","Moonglow HQ","","","7.00000"
"Your chosen drop - FS10-PLANET-URANUS","Moonglow HQ","","","8.00000"
"Your chosen drop - FS10-PLANET-VENUS","Moonglow HQ","","","10.00000"
"Your chosen drop - MD-MINI-CONST-AQUARIUS","Moonglow HQ","","","32.00000"
"Your chosen drop - MD-MINI-CONST-ARIES","Moonglow HQ","","","32.00000"
"Your chosen drop - MD-MINI-CONST-CANCER","Eumundi","","","20.00000"
"Your chosen drop - MD-MINI-CONST-CANCER","Moonglow HQ","","","2.00000"
"Your chosen drop - MD-MINI-CONST-CAPRICORN","Moonglow HQ","","","19.00000"
"Your chosen drop - MD-MINI-CONST-GEMINI","Moonglow HQ","","","29.00000"
"Your chosen drop - MD-MINI-CONST-LEO","Moonglow HQ","","","20.00000"
"Your chosen drop - MD-MINI-CONST-LIBRA","Moonglow HQ","","","25.00000"
"Your chosen drop - MD-MINI-CONST-PISCES","Moonglow HQ","","","8.00000"
"Your chosen drop - MD-MINI-CONST-SAGITTARIUS","Moonglow HQ","","","37.00000"
"Your chosen drop - MD-MINI-CONST-SCORPIO","Moonglow HQ","","","25.00000"
"Your chosen drop - MD-MINI-CONST-TAURUS","Moonglow HQ","","","33.00000"
"Your chosen drop - MD-MINI-CONST-VIRGO","Moonglow HQ","","","17.00000"
"Your chosen drop - MD-MINI-CONST-VIRGO","New Zealand","","","-1.00000"
"Your chosen drop - MD-MINI-EARTH","Moonglow HQ","","","28.00000"
"Your chosen drop - REG-CONST-AQUARIUS","Moonglow HQ","","","20.00000"
"Your chosen drop - REG-CONST-ARIES","Moonglow HQ","","","8.00000"
"Your chosen drop - REG-CONST-CANCER","Moonglow HQ","","","6.00000"
"Your chosen drop - REG-CONST-CAPRICORN","Moonglow HQ","","","6.00000"
"Your chosen drop - REG-CONST-GEMINI","Moonglow HQ","","","8.00000"
"Your chosen drop - REG-CONST-LEO","Moonglow HQ","","","4.00000"
"Your chosen drop - REG-CONST-LIBRA","Moonglow HQ","","","4.00000"
"Your chosen drop - REG-CONST-PISCES","Moonglow HQ","","","9.00000"
"Your chosen drop - REG-CONST-SAGITTARIUS","Moonglow HQ","","","10.00000"
"Your chosen drop - REG-CONST-SCORPIO","Moonglow HQ","","","9.00000"
"Your chosen drop - REG-CONST-TAURUS","Moonglow HQ","","","9.00000"
"Your chosen drop - REG-CONST-VIRGO","Moonglow HQ","","","14.00000"
"Your chosen drop - REG-FLOWER-1","Moonglow HQ","","","4.00000"
"Your chosen drop - REG-FLOWER-10","Moonglow HQ","","","12.00000"
"Your chosen drop - REG-FLOWER-11","Moonglow HQ","","","10.00000"
"Your chosen drop - REG-FLOWER-12","Moonglow HQ","","","8.00000"
"Your chosen drop - REG-FLOWER-2","Moonglow HQ","","","7.00000"
"Your chosen drop - REG-FLOWER-3","Moonglow HQ","","","6.00000"
"Your chosen drop - REG-FLOWER-4","Moonglow HQ","","","9.00000"
"Your chosen drop - REG-FLOWER-5","Moonglow HQ","","","12.00000"
"Your chosen drop - REG-FLOWER-6","Moonglow HQ","","","10.00000"
"Your chosen drop - REG-FLOWER-7","Moonglow HQ","","","8.00000"
"Your chosen drop - REG-FLOWER-8","Moonglow HQ","","","6.00000"
"Your chosen drop - REG-FLOWER-9","Moonglow HQ","","","10.00000"
"Your chosen moon phase - FS10-1A","Coolum","","","8.00000"
"Your chosen moon phase - FS10-1A","Eumundi","","","14.00000"
"Your chosen moon phase - FS10-1A","Fremantle","","","22.00000"
"Your chosen moon phase - FS10-1A","Moonglow HQ","","","81.00000"
"Your chosen moon phase - FS10-1A","New Zealand","","","38.00000"
"Your chosen moon phase - FS10-1A","Queen Vic","","","15.00000"
"Your chosen moon phase - FS10-1A","Travel","","","47.00000"
"Your chosen moon phase - FS10-1A","Travel 2-Melbourne Show","","","13.00000"
"Your chosen moon phase - FS10-1D","Coolum","","","8.00000"
"Your chosen moon phase - FS10-1D","Eumundi","","","9.00000"
"Your chosen moon phase - FS10-1D","Fremantle","","","29.00000"
"Your chosen moon phase - FS10-1D","Moonglow HQ","","","47.00000"
"Your chosen moon phase - FS10-1D","New Zealand","","","56.00000"
"Your chosen moon phase - FS10-1D","Queen Vic","","","20.00000"
"Your chosen moon phase - FS10-1D","Travel","","","44.00000"
"Your chosen moon phase - FS10-1D","Travel 2-Melbourne Show","","","12.00000"
"Your chosen moon phase - FS10-2A","Coolum","","","8.00000"
"Your chosen moon phase - FS10-2A","Eumundi","","","15.00000"
"Your chosen moon phase - FS10-2A","Fremantle","","","26.00000"
"Your chosen moon phase - FS10-2A","Moonglow HQ","","","81.00000"
"Your chosen moon phase - FS10-2A","New Zealand","","","64.00000"
"Your chosen moon phase - FS10-2A","Queen Vic","","","38.00000"
"Your chosen moon phase - FS10-2A","Travel","","","42.00000"
"Your chosen moon phase - FS10-2A","Travel 2-Melbourne Show","","","18.00000"
"Your chosen moon phase - FS10-2D","Coolum","","","9.00000"
"Your chosen moon phase - FS10-2D","Eumundi","","","20.00000"
"Your chosen moon phase - FS10-2D","Fremantle","","","22.00000"
"Your chosen moon phase - FS10-2D","Moonglow HQ","","","64.00000"
"Your chosen moon phase - FS10-2D","New Zealand","","","31.00000"
"Your chosen moon phase - FS10-2D","Queen Vic","","","21.00000"
"Your chosen moon phase - FS10-2D","Travel","","","48.00000"
"Your chosen moon phase - FS10-2D","Travel 2-Melbourne Show","","","18.00000"
"Your chosen moon phase - FS10-3A","Coolum","","","9.00000"
"Your chosen moon phase - FS10-3A","Eumundi","","","14.00000"
"Your chosen moon phase - FS10-3A","Fremantle","","","16.00000"
"Your chosen moon phase - FS10-3A","Moonglow HQ","","","86.00000"
"Your chosen moon phase - FS10-3A","New Zealand","","","55.00000"
"Your chosen moon phase - FS10-3A","Queen Vic","","","47.00000"
"Your chosen moon phase - FS10-3A","Travel","","","43.00000"
"Your chosen moon phase - FS10-3D","Coolum","","","9.00000"
"Your chosen moon phase - FS10-3D","Eumundi","","","15.00000"
"Your chosen moon phase - FS10-3D","Fremantle","","","8.00000"
